Date,BTC,ETH,BTC_MA50
2019-09-17 23:59:59,10241.2721545,208.608748647,10509.354130468799
2019-09-18 23:59:59,10198.2484072,211.393034896,10521.170624879802
2019-09-19 23:59:59,10266.4149694,221.280858893,10524.7863692858
2019-09-20 23:59:59,10181.6413094,218.050055201,10520.425807015801
2019-09-21 23:59:59,10019.7169101,215.516209164,10510.4566516738
2019-09-22 23:59:59,10070.3921064,211.545386424,10495.4299635958
2019-09-23 23:59:59,9729.32376435,201.92131273,10470.6127545688
2019-09-24 23:59:59,8620.56642733,168.110736232,10406.911008609399
2019-09-25 23:59:59,8486.99297206,170.892695093,10347.0874811286
2019-09-26 23:59:59,8118.96756783,166.727124473,10270.6274656732
2019-09-27 23:59:59,8251.84555744,174.710992913,10196.336228722
2019-09-28 23:59:59,8245.91515478,174.572891745,10123.9957966176
2019-09-29 23:59:59,8104.18567564,170.503485433,10058.999025776398
2019-09-30 23:59:59,8293.86774062,179.872201473,9994.4047930208
2019-10-01 23:59:59,8343.2766814,177.340419656,9933.6180075248
2019-10-02 23:59:59,8393.04164486,180.710506299,9883.562231706
2019-10-03 23:59:59,8259.99197863,175.199341492,9847.7279926526
2019-10-04 23:59:59,8205.93924121,176.985006881,9805.6158688968
2019-10-05 23:59:59,8151.50052921,176.351522792,9761.159092539001
2019-10-06 23:59:59,7988.15595888,173.059144782,9716.2873348086
2019-10-07 23:59:59,8245.622933,181.186333328,9674.2835858786
2019-10-08 23:59:59,8228.7831528,182.021563815,9620.5381715306
2019-10-09 23:59:59,8595.73981722,193.293257938,9577.188315267
2019-10-10 23:59:59,8586.47342543,191.659672427,9546.156796675601
2019-10-11 23:59:59,8321.75671178,182.569691851,9509.9708088692
2019-10-12 23:59:59,8336.55527417,180.826640026,9468.542607772599
2019-10-13 23:59:59,8321.00574668,182.075152956,9431.7635119362
2019-10-14 23:59:59,8374.6864467,186.960906402,9396.486887570201
2019-10-15 23:59:59,8205.36931588,181.406059693,9353.1778706778
2019-10-16 23:59:59,8047.52686305,176.013511357,9310.418409944801
2019-10-17 23:59:59,8103.91137325,178.028348281,9277.4081719448
